Link	Title	Snippet
https://apnews.com/75e58ce99a764121ba4198f835a77a58	Trump jokes 'who's next?' as tumult engulfs his White House	Mar 16, 2018 ... WASHINGTON (AP) President Donald Trump consumed Thursday morning's TV headlines with amusement. Reports of tumult in the administration were at a feverish pitch even on his beloved Fox News as the president reflected on the latest staff departures during an Oval Office conversation with...
https://apnews.com/21fb6a17a0bb4ec0aa142c752c54e164	APNewsBreak: Trump Jr., donor have longtime undisclosed ties	Mar 12, 2018 ... NEW YORK (AP) Donald Trump Jr. has a previously undisclosed business relationship with a longtime hunting buddy who helped raise millions of dollars for his father's 2016 presidential campaign and has had special access to top government officials since the election, records obtained by The...
https://www.apnews.com/3ca2915f8a9549c6aad72a6544a53cc5	Trump axes Tillerson, names CIA's Pompeo chief US Diplomat	Mar 13, 2018 ... WASHINGTON (AP) President Donald Trump unceremoniously dumped Secretary of State Rex Tillerson on Tuesday via Twitter and picked CIA Director Mike Pompeo to shift from America's spy chief to its top diplomat. The abrupt announcement ended the turbulent tenure of the man who reportedly...
https://www.apnews.com/f311a7e8bd5b4cdea4177ab66a04a649	Trump views designs for border wall while bashing California	Mar 14, 2018 ... SAN DIEGO (AP) President Donald Trump on Tuesday eagerly inspected eight towering prototypes for his long-sought wall at the U.S.-Mexico border and accused California of putting the entire nation at risk by refusing to take tough action against illegal immigration. Trump, making his first trip to...
https://www.apnews.com/da0e4d1cc7494d2b9e94c0c64266a238	The Latest: Donald Trump Jr. and wife: Going separate ways	Mar 16, 2018 ... NEW YORK (AP) The Latest on the divorce filing by Donald Trump Jr.'s wife, Vanessa Trump (all times local):. 8 p.m.. Donald Trump Jr. and his wife, Vanessa Trump, say in a joint statement issued after an uncontested New York divorce filing they've decided to go their separate ways. The couple said...
https://apnews.com/4ed297e6141d4eccb04acbd3e0ee93cc	Donald Trump Jr., wife headed for divorce after 12 years	Mar 16, 2018 ... NEW YORK (AP) Donald Trump Jr.'s wife took legal steps on Thursday to formally end their 12-year marriage, and the couple issued a statement saying they're going their separate ways but will always have tremendous respect for each other and our families. Vanessa Trump, a former model, listed the...
https://www.apnews.com/c1283d2763274b2f8a6615d4836de38b	The Latest: Lamb declares victory in special House race	Mar 14, 2018 ... A Marine veteran, Lamb told supporters it took a little longer than we thought, but we did it and Mission accepted. Lamb thanked supporters for a team approach in the Republican-leaning district that President Donald Trump won by 20 points in 2016. Trump campaign twice for Saccone. The special...
https://apnews.com/75418042adbc43fe9f1a33d366ca4cf8	Trump backs off call for raising minimum age to buy gun	Mar 12, 2018 ... WASHINGTON (AP) The White House on Sunday pledged to help states pay for firearms training for teachers and reiterated its call to improve the background check system as part of a new plan to prevent school shootings. But in a move sure to please the gun lobby, the plan does not include a push to...
https://www.apnews.com/fcc7593de110493e81a1e003b1b50e9c	Trophy hunters pack Trump wildlife protection board	Mar 16, 2018 ... WASHINGTON (AP) Trophy hunters are packed on a new U.S. advisory board created to help rewrite federal rules for importing the heads and hides of African elephants, lions and rhinos. That includes some members with direct ties to President Donald Trump and his family. A review by The Associated...
https://www.apnews.com/07c11b7884174e68b75d6fdd52e9da91	Correction: Trump-Trophy Hunting story	Mar 16, 2018 ... WASHINGTON (AP) In a March 15 story about a new U.S. advisory board created to help rewrite federal rules for importing body parts of certain animals killed in Africa, The Associated Press reported erroneously that appointee Olivia Opre had previously killed a black rhino and was a Miss America...
