Link	Title	Snippet
https://www.apnews.com/4b4b7e380f204b45a8c3055a5d45255e	Trump's embrace of Russia making top advisers wary	Jul 20, 2017 ... WASHINGTON (AP) President Donald Trump's persistent overtures toward Russia are placing him increasingly at odds with his national security and foreign policy advisers, who have long urged a more cautious approach to dealing with the foreign adversary. The uneasy dynamic between the president...
https://www.apnews.com/1f0fbc26aa484d4d9f48d055d2cac67b/Trump-had-second-conversation-with-Putin-in-Germany	Trump had second conversation with Putin in Germany	Jul 19, 2017 ... WASHINGTON (AP) President Donald Trump had another, previously undisclosed conversation with Russian President Vladimir Putin at a summit in Germany this month. White House spokesman Sean Spicer and National Security Council spokesman Michael Anton confirmed that Trump and Putin...
https://www.apnews.com/e32ee460a9cb444bb341a4f1b6b0790e/Trump-rages-at-Sessions-in-New-York-Times-interview	Trump rages at Sessions in New York Times interview	Jul 20, 2017 ... WASHINGTON (AP) President Donald Trump told The New York Times in an interview Wednesday that he never would have appointed Jeff Sessions as attorney general had he known Sessions would recuse himself from overseeing the Russia investigation. In an extraordinary denouncement of one of...
https://www.apnews.com/f82bd99bcdc94081a6c198ef633c4301/Analysis:-Trump-unlikely-to-avoid-blame-for-health-care-loss	Analysis: Trump unlikely to avoid blame for health care loss	Jul 18, 2017 ... NEW YORK (AP) It was a far cry from "The buck stops here." President Donald Trump, dealt a stinging defeat with the failure of the Republican health care bill in t.
https://apnews.com/0eb3aeff9821465cb630d81e62cc9450	Publicly assailed by Trump, Sessions says he's staying on	Jul 21, 2017 ... WASHINGTON (AP) Attorney General Jeff Sessions, publicly skewered by his boss for stepping clear of the Russia-Trump investigations, declared Thursday he still loves his job and plans to stay on. Yet Donald Trump's airing of his long- simmering frustrations with Sessions raised significant new...
https://www.apnews.com/88ac754fe18d496a9e15bcb220137e90/Trump-wants-new-NAFTA-deal-to-cut-trade-deficit-with-Mexico	Trump wants new NAFTA deal to cut trade deficit with Mexico	Jul 18, 2017 ... WASHINGTON (AP) President Donald Trump vowed Monday to boost U.S. manufacturing by cutting the $64 billion trade deficit with Mexico as he showcased products made in all 50 stat.
https://www.apnews.com/f88d2619064f49d593c5dcf8e3cac25c	'Let Obamacare fail,' Trump declares as GOP plan collapses	Jul 19, 2017 ... WASHINGTON (AP) President Donald Trump declared Tuesday it's time to let Obamacare fail after the latest GOP health care plan crashed and burned in the Senate, a stunning failure for the president, Republican leader Mitch McConnell and a party that has vowed for years to abolish the law.
https://apnews.com/8dc3b9f1d7f140abb273464d35c1f810	Whose side are you on? Separate lawyers defend Trump, aides	Jul 18, 2017 ... WASHINGTON (AP) As the government's Russia investigations heat up, a growing cast of lawyers is signing up to defend President Donald Trump and his associates. But the interests of those lawyers and their clients don't always align, adding a new layer of drama and suspicion in a White House...
https://www.apnews.com/447ad9e8e10341b9b120f7cccf3fed0f/The-Latest:-3-top-Trump-insiders-to-talk-to-Senate-panels	The Latest: 3 top Trump insiders to talk to Senate panels	Jul 20, 2017 ... In this July 11, 2017, photo, Natalia Veselnitskaya speaks to journalists in Moscow, Russia. The Russian lawyer at the center of the June 2016 meeting with Donald Trump Jr. is known for her work trying to roll back U.S. sanctions on Russia. But Veselnitskaya was on the radar of American officials long...
https://apnews.com/46ff3b12772f4dbda32aa5128581990b	Trump legal team looking to investigate Mueller aides	Jul 21, 2017 ... WASHINGTON (AP) President Donald Trump's legal team is evaluating potential conflicts of interest among members of special counsel Robert Mueller's investigative team, three people with knowledge of the matter said Thursday. The revelations come as Mueller's investigation appears likely to probe...
