Link	Title	Snippet
https://apnews.com/ee19ceb7cf0d4af4ab73c393708148bf/In-the-heart-of-Trump-Country,-his-base's-faith-is-unshaken?	In the heart of Trump Country, his base's faith is unshaken	Dec 28, 2017 ... SANDY HOOK, Ky. (AP) The regulars amble in before dawn and claim their usual table, the one next to an old box television playing the news on mute. Steven Whitt fires up the coffee pot and flips on the fluorescent sign in the window of the Frosty Freeze, his diner that looks and sounds and smells about...
https://www.apnews.com/7c9cfeb54b514ea59c9f07658f9cd884/Trump-celebrates-Christmas-like-most-of-America,-with-family	Trump celebrates Christmas like most of America, with family	Dec 26, 2017 ... PALM BEACH, Fla. (AP) President Donald Trump is celebrating Christmas the way millions of Americans do: surrounded by family, the White House said. But unlike most Americans, he released a brief video in which his wife, Melania, joined him to wish America and the entire world a very Merry...
https://www.apnews.com/0d5f38137f91414186b68e53afbe8081	13 Days in July: The Trump White House's crucible	Dec 27, 2017 ... WASHINGTON (AP) They were the 13 days that transformed the White House. Even for an administration that spent most of 2017 throwing off headlines at a dizzying pace, events in the second half of July unfolded at breakneck speed. They encapsulated both the promise and peril of President Donald...
https://apnews.com/e5624f45ab27465a8be24ca4c5834ab3	Trump, in Washington, stays close to home	Dec 27, 2017 ... WASHINGTON (AP) After living in Washington for nearly a year, President Donald Trump has yet to enjoy a single non-working meal at a restaurant that doesn't pay him rent. He hasn't taken in a performance at the Kennedy Center; hasn't been to a sporting event; hasn't toured most of the sights.
https://www.apnews.com/e20b8aa1997f4f2e8960570d5c64ce80	Trump trains crosshairs on favorite target, again - Amazon	Dec 29, 2017 ... NEW YORK (AP) President Donald Trump returned to a favorite target Friday, saying that Amazon.com should be charged more by the U.S. Postal Service for the packages it sends aro.
https://www.apnews.com/70bf4d160a9d49259140ba203962caa2	Trump's Clinton tweets cut against Comey firing explanation	Dec 28, 2017 ... WASHINGTON (AP) When President Donald Trump fired James Comey in May, he said he was acting on the recommendation of Justice Department leaders who had faulted the FBI director for releasing derogatory information about Hillary Clinton at the conclusion of the email server investigation...
https://apnews.com/18c42f3a6e104e469db82fb7c7667160	In break with tradition, Trump doesn't host a state dinner	Dec 26, 2017 ... WASHINGTON (AP) President Donald Trump couldn't stop talking about the red carpets, military parades and fancy dinners that were lavished upon him during state visits on his recent tour of Asia. Magnificent, he declared at one point on the trip. But Trump has yet to reciprocate, making him the first...
https://www.apnews.com/c24149a34c7a478d8969d02808d2a087/The-Latest:-Desserts-aplenty-for-Trump's-holiday-dinner	The Latest: Desserts aplenty for Trump's holiday dinner	Dec 26, 2017 ... President Donald Trump speaks on the phone with children as they track Santa Claus' movements with the North American Aerospace Defense Command ( NORAD) Santa Tracker on Christmas Eve at the president's Mar-a-Lago estate in Palm Beach, Fla., Sunday, Dec. 24, 2017. (AP Photo/Carolyn Kaster).
https://www.apnews.com/928636299323463fac00cbe985b6e1a4	Trump says East could use some 'global warming' this weekend	Dec 29, 2017 ... WEST PALM BEACH, Fla. (AP) President Donald Trump says the East Coast could use a little bit of that good old Global Warming as bitterly cold temperatures are expected to freeze large swaths of the country this holiday weekend. Trump wrote on Twitter Thursday, In the East, it could be the...
https://apnews.com/60ffc97cec904250b02da00b96cd32f9	Trump's busy Christmas Eve: calls to troops, talk of Santa	Dec 25, 2017 ... PALM BEACH, Fla. (AP) President Donald Trump's first Christmas Eve in office was a busy one that unfolded like this: tweet against perceived adversaries, cheer U.S. troops spending the holidays overseas, play golf, chat with children anxious to know when Santa will bring their presents, eat dinner with...
