Link	Title	Snippet
https://apnews.com/0b3f5db59b2e4aa78cdbbf008f27fb49	Trump to Mexico: Take care of 'bad hombres' or US might	Feb 2, 2017 ... WASHINGTON (AP) President Donald Trump warned in a phone call with his Mexican counterpart that he was ready to send U.S. troops to stop bad hombres down there unless the Mexican military does more to control them, according to an excerpt of a transcript of the conversation obtained by The...
https://apnews.com/80497cfb5f054c9b8c9e0f8f5ca30a62	AP: Trump's voter fraud expert registered in 3 states	Jan 31, 2017 ... SAN FRANCISCO (AP) A man who President Donald Trump has promoted as an authority on voter fraud was registered to vote in multiple states during the 2016 presidential election, the Associated Press has learned. Gregg Phillips, whose unsubstantiated claim that the election was marred by 3 million...
https://www.apnews.com/8763b9ec2e754aa3a2425c164452b781	Trump taps conservative Judge Neil Gorsuch for Supreme Court	Feb 1, 2017 ... WASHINGTON (AP) President Donald Trump nominated Neil Gorsuch, a fast- rising conservative judge with a writer's flair, to the Supreme Court Tuesday night, setting up a fierce fi.
https://www.apnews.com/8c0b3e103fd044ad9cbb07e3275acf47	The Latest: Trump tells Democrats to move on Cabinet picks	Jan 31, 2017 ... WASHINGTON (AP) The Latest on President Donald Trump (all times local):. 6 :30 a.m.. President Donald Trump is jawboning Democrats to move faster on approving his Cabinet nominations. In an early morning post on his verified Twitter account, the president said, When will the Democrats give us our...
https://www.apnews.com/122d1c59fb7849629ae04c49a225bd11/The-Latest:-Vatican-expands-criticism-of-Trump's-travel-ban	The Latest: Vatican expands criticism of Trump's travel ban	Feb 1, 2017 ... CAIRO (AP) The Latest on the global reaction to President Donald Trump's temporary suspension of immigration from seven Muslim-majority countries (all times local):
https://apnews.com/98c2a8cac3b74bde803f03af4e53af47	Trump fires Justice Dept. head over executive order defiance	Jan 31, 2017 ... WASHINGTON (AP) Accusing her of betrayal and insubordination, President Donald Trump on Monday fired Sally Yates, the acting attorney general of the United States and a Democratic appointee, after she publicly questioned the constitutionality of his controversial refugee and immigration ban and...
https://apnews.com/982bbff62b094f899854069541ad1f3f	The Latest: Pence hopes to avoid 'nuclear option' on Gorsuch	Feb 1, 2017 ... WASHINGTON (AP) The Latest on President Donald Trump's nomination of Neil Gorsuch for the Supreme Court (all times local):. 4:35 p.m.. Vice President Mike Pence says in an interview with PBS NewsHour that he's hopeful that the Senate will not need to take the so-called nuclear option to win...
https://www.apnews.com/2cce92805c2749c297d0bbc5e16e0287	Keanu on Trump travel ban: 'just terrible'	Jan 31, 2017 ... At the Los Angeles premiere of their latest film, "John Wick: Chapter 2," stars Keanu Reeves, Common and Laurence Fishburne discuss Donald Trump's travel ban and subsequent protests. (J.
https://www.apnews.com/df8a498f4f19499491e38e4dad1ddb06	AP FACT CHECK: Trump claims on travel ban misleading, wrong	Jan 31, 2017 ... WASHINGTON (AP) In the face of widespread criticism, President Donald Trump and other member of his administration have staunchly defended his order temporarily banning refugees.
https://www.apnews.com/d4bccd7dc3a64e56aa51ad75379d1ef6	Trump honors fallen Navy SEAL during unannounced trip	Feb 2, 2017 ... DOVER AIR FORCE BASE, Del. (AP) Assuming the somber duties of commander in chief, President Donald Trump made an unannounced trip Wednesday to honor the returning remains of a U.S. Navy SEAL killed in a weekend raid in Yemen. Chief Special Warfare Operator William Ryan Owens, ...
