Link	Title	Snippet
https://apnews.com/e18f254c4ac84e6bab4ceed56401cc65	Trump in Paris: The curious case of his friend Jim	Jul 12, 2017 ... WASHINGTON (AP) For all things Paris, President Donald Trump's go-to guy is Jim. The way Trump tells it Jim is a friend who loves Paris and used to visit every year. Yet when Trump travels to the city Thursday for his first time as president, it's unlikely that Jim will tag along. Jim doesn't go to Paris...
https://apnews.com/8286ce4e36df4f73954a447f3dad4500	The Latest: Trump Jr. calls charge of collusion 'ridiculous'	Jul 12, 2017 ... WASHINGTON (AP) The Latest on the ongoing investigations into possible collusion between Trump campaign associates and Russia (all times local):. 10: 30 p.m.. Donald Trump Jr. is saying that his meeting with a Kremlin-connected lawyer is the extent of his formal contact with Russia officials and...
https://www.apnews.com/dbdb35217bea4296840ae59206dcd7d9	Trump Jr. admits he wanted info on Clinton from Russian	Jul 11, 2017 ... WASHINGTON (AP) A meeting between President Donald Trump's eldest son and a Russian lawyer during the presidential campaign occurred at the behest of a Moscow-based singer with family ties to Trump's businesses, according to a participant in the talks. Donald Trump Jr. acknowledged Monday...
https://www.apnews.com/ba1c5f4c19bb4c38867bb2a364935034	Emails show Trump Jr. embraced help said to be from Kremlin	Jul 12, 2017 ... WASHINGTON (AP) Donald Trump's eldest son revealed Tuesday that he was eager to hear damaging information about Hillary Clinton from the Russian government, disclosing a series of emails that marked the clearest sign to date that Trump's campaign was willing to consider election help from a...
https://apnews.com/6209a3c7144143e78e435386981942cd	As Russia scandal touches his son, Trump privately rages	Jul 12, 2017 ... WASHINGTON (AP) The snowballing revelations about Donald Trump Jr.'s meeting with a Russian lawyer during last year's presidential campaign have broadsided the White House, distracting from its agenda as aides grapple with a crisis involving the president's family. The public has not laid eyes on...
https://www.apnews.com/9d57b405410249e4b885922097849649	Moscow denies knowledge of Trump Jr's meeting with lawyer	Jul 10, 2017 ... MOSCOW (AP) The spokesman for Russian President Vladimir Putin says the Kremlin is unaware of a meeting between Donald Trump's senior staff and a Russian lawyer during the 2016.
https://www.apnews.com/dc7f2ababb4846c9b61be40de3fb7a89	Trump, Macron look past differences on Paris climate pact	Jul 13, 2017 ... PARIS (AP) President Donald Trump and French President Emmanuel Macron set aside lingering differences on climate change during their meeting in France on Thursday, asserting that it shouldn't prevent them from working together toward a post-war roadmap for Syria and to enhance Mideast...
https://apnews.com/a652a56aadb047b3aae9410a368fdfe2	The Latest: Trumps, Macrons dine high above Paris	Jul 14, 2017 ... PARIS (AP) The Latest on President Donald Trump's visit to Paris: Despite their sharp differences on a global climate agreement, President Donald Trump and French.
https://www.apnews.com/37c5218e79a0458abedb00096a113d9a/Key-US-Latino-group-says-new-name-will-help-fight-vs.-Trump	Key US Latino group says new name will help fight vs. Trump	Jul 10, 2017 ... PHOENIX (AP) A new, more inclusive name for the largest Latino civil rights organization in the U.S. will help it gain support for its growing battle against the Trump administration's anti-immigrant policies, the group said. The National Council of La Raza, or NCLR, will announce Monday that it will...
https://www.apnews.com/a0874f65dbbe49a28727b96a53d9b6ca	Trump caught on tape complimenting Macron's wife's body	Jul 14, 2017 ... WASHINGTON (AP) President Donald Trump was captured complimenting the French president's wife's appearance Thursday as he toured a famous Paris landmark. Video footage posted on the French government's official Facebook page showed Trump, French President Emmanuel Macron and their...
