Link	Title	Snippet
https://apnews.com/1e412fe9983747a6a8f94a2356d31f96	NATO rolls out the red carpet, buffs its image for Trump	May 24, 2017 ... BRUSSELS (AP) NATO is not only rolling out the red carpet for President Donald Trump in Brussels Thursday, the military alliance which Trump once declared obsolete has been busy repackaging its image and is ready to unveil a new headquarters worth more than 1 billion euros. In recent months...
https://www.apnews.com/aa3818ca3c844d46ad32bef19511ac73	The Latest: Dems alarmed by report on Trump, intel bosses	May 23, 2017 ... WASHINGTON (AP) The Latest on ongoing investigations into Russia's alleged interference with the U.S. election (all times local):. 8:15 p.m.. Democrats are expressing alarm at a report alleging that President Donald Trump asked two top intelligence officials to publicly deny collusion between the...
https://apnews.com/32e83ca978f9419f85ec4ab28645055e	Trump and the Fifth Amendment: It's complicated	May 23, 2017 ... WASHINGTON (AP) Donald Trump is fickle about the Fifth. In 1990, he invoked his Fifth Amendment right to avoid self-incrimination by refusing to answer 97 questions in a divorce deposition. But last year, he ripped into Hillary Clinton aides repeatedly for exercising the same privilege during the...
https://www.apnews.com/23a35ac5074f4b129ce6896f3c095063	The Latest: Trump to review US sanctions on Russia	May 25, 2017 ... NAVAL AIR STATION SIGONELLA, Italy (AP) The Latest on President Donald Trump's first trip abroad (all times local):. 11:50 p.m.. White House economic adviser Gary Cohn says President Donald Trump is looking at the future of U.S. sanctions on Russia. Asked what the current administration position...
https://www.apnews.com/c72427ebda784cc7abe352582eb3bb4f/Trump-handshake-showdown:-France's-Macron-just-won't-let-go	Trump handshake showdown: France's Macron just won't let go	May 25, 2017 ... BRUSSELS (AP) U.S. President Donald Trump met his match in a handshake showdown with France's new president, Emmanuel Macron. At their first meeting, ahead of a NA.
https://www.apnews.com/2ed02c1ee7c64061a2bf146bfb0a4b2c	Trump scolds fellow NATO leaders: Spend more for military	May 26, 2017 ... BRUSSELS (AP) Surrounded by stone-faced allies, President Donald Trump rebuked fellow NATO members Thursday for failing to meet the military alliance's financial benchmarks, asserting that leaves it weaker and shortchanges the people and taxpayers of the United States. Trump, who has often...
https://apnews.com/60dfbc344f7f482d95af53531aec6841	Trump pushes aside Montenegro leader _ who calls it natural	May 26, 2017 ... BRUSSELS (AP) President Donald Trump's push to get in front of the pack at a NATO summit generated indignation in the Balkans and garnered attention on social media but.
https://www.apnews.com/57190b58db2144e8b59bc8576427651e	Trump urges Mideast nations to drive out 'Islamic extremism'	May 22, 2017 ... RIYADH, Saudi Arabia (AP) President Donald Trump on Sunday implored Saudi Arabia and other Middle Eastern countries to extinguish Islamic extremism emanating from the region, describing a battle between good and evil rather than a clash between the West and Islam. In a pointed departure...
https://www.apnews.com/16de652aee4f4a89a9e02e88a0b47978	Trump condemns Holocaust as 'the most savage crime'	May 23, 2017 ... JERUSALEM (AP) President Donald Trump paid a short visit to Israel's national Holocaust memorial on Tuesday, calling the Nazi extermination of 6 million Jews the most savage crime against God and his children during the most sensitive stop on his two-day visit to Israel. Trump had come under...
https://www.apnews.com/bf67e290a662452daf85342326604a96	Trump travel ban blocked; fight headed for Supreme Court	May 26, 2017 ... WASHINGTON (AP) President Donald Trump's revised travel ban speaks with vague words of national security, but in context drips with religious intolerance, animus and discrimination, a federal appeals court said Thursday in ruling against the executive order targeting six Muslim-majority countries.
