Link	Title	Snippet
https://apnews.com/da5c9104e5c6463da83fd47f893ba072	AP-NORC/MTV Poll: Young people run from Trump	Mar 30, 2018 ... NEW YORK (AP) A majority of young people believe President Donald Trump is racist, dishonest and "mentally unfit" for office, according to a new survey that finds the nation's y.
https://apnews.com/1e805ce49e5b46c6b34f7e66d05d4055	AP sources: Trump plans to oust Shulkin as VA secretary	Mar 26, 2018 ... PALM BEACH, Fla. (AP) President Donald Trump is planning to oust embattled Veterans Affairs Secretary David Shulkin amid an extraordinary rebellion at the agency and damaging government investigations into his alleged spending abuses, three administration officials told The Associated Press on...
https://www.apnews.com/59cc538ceaae4a35930d25c8058a85d4/Porn-star's-lawyer-a-'street-fighter'-with-Ivy-League-degree	Porn star's lawyer a 'street fighter' with Ivy League degree	Mar 29, 2018 ... With a Trump-style media blitz, Avenatti has pursued the president relentlessly, taunting him in interviews, baiting him with tweets and putting him on notice ... Trump lawyer Michael Cohen paid her $130,000 days before the 2016 presidential election as part of a nondisclosure agreement she is seeking to...
https://www.apnews.com/c400180bc77e4bedad624f99f7f34989	Naked Donald Trump statue going up for auction	Mar 27, 2018 ... JERSEY CITY, N.J. (AP) A statue of a naked Donald Trump is going on the auction block. Julien's Auction says the sculpture is the last statue remaining that was no.
https://www.apnews.com/2d116ae2528245409442ab6fd301cf82/Trump-suggests-paying-for-US-border-wall-with-Pentagon-funds	Trump suggests paying for US border wall with Pentagon funds	Mar 28, 2018 ... WASHINGTON (AP) Still angry about the budget deal he signed last week, President Donald Trump has floated the idea of using the Pentagon budget to pay for his long-promised border wall with Mexico, despite the fact that such spending would likely require approval from Congress. Trump raised the...
https://www.apnews.com/f9011bc48e0e4ac4900a25e999977f34	South Korea seeking clarity on Trump comments on trade deal	Mar 30, 2018 ... SEOUL, South Korea (AP) South Korea is trying to find out what President Donald Trump meant when he made remarks linking the recently renegotiated South Korea-U.S. free trade agreement with talks on denuclearizing North Korea. South Korean President Moon Jae-in's office said Friday that it is...
https://www.apnews.com/236c6258afe1495893d2388bb154913e	Omarosa dishes on Trump and gets his attention	Mar 28, 2018 ... WASHINGTON (AP) Omarosa Manigault Newman once predicted that every critic, every detractor will have to bow down to President Trump. The question now for the former White House aide and Apprentice contestant is whether that applies to her, too. Starring in another reality TV show after...
https://apnews.com/94202c301d064387a13f0338ffa5d322	The Latest: 2 lawyers not joining Trump legal team after all	Mar 26, 2018 ... PALM BEACH, Fla. (AP) The Latest on the Russia investigation (all times local ):. 10:40 a.m.. An attorney for President Donald Trump says that two lawyers who planned to join the legal team handling the special counsel's Russia investigation won't be taking those positions after all. Trump personal...
https://www.apnews.com/14ddb60d53c3476c925bc82ea7c3597a	Trump warns he may freeze SKorea trade deal for NKorea talks	Mar 30, 2018 ... RICHFIELD, Ohio (AP) President Donald Trump on Thursday threatened to hold up the trade agreement his administration finalized this week with South Korea in an effort to gain more leverage in potential talks with North Korea. Speaking on infrastructure in Ohio, Trump highlighted the recently...
https://apnews.com/6e2613c48d294d2cbfa3edf89bbabc45	White House disputes porn star's claim she was threatened	Mar 26, 2018 ... WASHINGTON (AP) The White House on Monday disputed adult film star Stormy Daniels' claim that she was threatened to keep quiet over her alleged affair with Donald Trump and said.
