Link	Title	Snippet
https://www.apnews.com/2aa45fe6baa4448dbd744993efdfd640	Trump's 'Pocahontas' jab at Navajo event draws blowback	Nov 29, 2017 ... FLAGSTAFF, Ariz. (AP) Families of Native American war veterans and politicians of both major parties are criticizing President Donald Trump for using a White House event honoring Navajo Code Talkers to take a political jab at a Democratic senator he has nicknamed Pocahontas. The Republican...
https://www.apnews.com/f9da1dd509674138bc038bdaaee0fa88	Trump, honoring Navajos, revives 'Pocahontas' jab at Warren	Nov 28, 2017 ... WASHINGTON (AP) President Donald Trump returned to his own kind of code talking Monday by deriding Democratic Sen. Elizabeth Warren as Pocahontas at a White House event honoring Native American war heroes. You were here long before any of us were here, Trump said as he honored three...
https://apnews.com/99bb8f75c5514af8b7e5ec77ea4f6f68	The Latest: AP sources link KT McFarland to Flynn papers	Dec 1, 2017 ... WASHINGTON (AP) The Latest on the investigations into Trump campaign associates and Russian election interference (all times local):. 5:45 p.m.. Former Deputy National Security Adviser KT McFarland is an unnamed senior official referred to in the court papers filed in the Michael Flynn case.
https://www.apnews.com/8defeda7c1a44020b47bbf9030f84718	Donald Trump Jr. leads Kansas fundraiser for Kobach campaign	Nov 29, 2017 ... OVERLAND PARK, Kan. (AP) Donald Trump Jr. appeared at a fundraiser Tuesday evening for Kansas Secretary of State Kris Kobach's campaign for governor, highlighting how Kobach has.
https://apnews.com/db1865771c35486a83bac45303edbf5f	Trump tweets strain US-Britain 'special relationship'	Nov 30, 2017 ... LONDON (AP) A few days after his inauguration, U.S. President Donald Trump stood beside British Prime Minister Theresa May in the White House and proclaimed the strength of the most special relationship between their two countries. Ten months later, that relationship looks decidedly strained.
https://apnews.com/56cef9367a984f10a85952121e6df527	Trump straddle: Won't stump for Moore, yet blasts Dem foe	Nov 28, 2017 ... WASHINGTON (AP) Playing all sides in the Alabama Senate race, President Donald Trump made it known Monday he won't set foot in the state on behalf of embattled Republican Roy Moore, even as he intensified his insistence that voters must never elect Moore's Democratic foe. In search of safe...
https://apnews.com/f6c8714316ad47c18c7ce3f88dd8deb1	Effort to oust Trump name, management in luxury Panama hotel	Nov 27, 2017 ... WASHINGTON (AP) Owners of the Trump International Hotel in Panama are working to strip President Donald Trump's name from the 70-story building and fire the hotel management company run by Trump's family. The property once paid at least $32 million to associate with Trump. The uprising by...
https://apnews.com/c8886052a9de408d931c2975b1f25c9c	Officials: Trump mulls calling Jerusalem Israel's capital	Nov 30, 2017 ... WASHINGTON (AP) President Donald Trump is considering recognizing Jerusalem as Israel's capital, a highly charged declaration that risks inflaming tensions across the Middle East, officials said Thursday. The announcement would be a way to offset a likely decision delaying his campaign promise to...
https://www.apnews.com/45c0208820284f2098f1335df5623fac	GOP shoves tax overhaul ahead; shutdown still a threat	Nov 29, 2017 ... WASHINGTON (AP) Republicans held together and shoved their signature tax overhaul a crucial step ahead Tuesday as wavering GOP senators ... President Donald Trump says Democratic Senate Minority Leader Chuck Schumer and top House Democrat Nancy Pelosi have been all talk and no...
https://www.apnews.com/574eaf198ac24f1690044e2bc56d71f0/Trump-chooses-legislative-agenda-over-GOP-repulsion-of-Moore	Trump chooses legislative agenda over GOP repulsion of Moore	Nov 27, 2017 ... FILE - In this Wednesday, Nov. 15, 2017, file photo, President Donald Trump speaks in the Diplomatic Reception Room of the White House, in Washington. Trump in tweets Sunday, Nov. 26, is again coming to the side of Republican Roy Moore by bashing the Democratic nominee Doug Jones in the...
