Link	Title	Snippet
https://www.apnews.com/16376596d71d4ae18ed40447ce8278e9	Trump orders stiff trade tariffs, unswayed by grim warnings	Mar 9, 2018 ... WASHINGTON (AP) Unswayed by Republican warnings of a trade war, President Donald Trump ordered steep new tariffs on steel and aluminum imports to the U.S. on Thursday, vowing to fight back against an assault on our country by foreign competitors. The president said he would exempt Canada...
https://www.apnews.com/0e5d6f19edfe45d38ffcf229073425ca	Trump dangles Israel trip for new embassy; mum on peace plan	Mar 6, 2018 ... WASHINGTON (AP) Under twin clouds of legal investigation, President Donald Trump and Israeli Prime Minister Benjamin Netanyahu presented a united front on Monday, Trump announcing he might travel to Jerusalem to preside over the opening of the new U.S. Embassy Netanyahu had wanted, and...
https://apnews.com/e524e6eda0d84d4ca6c8e1ebd255f8d9/Judge-to-Trump:-Muting,-not-blocking-followers,-may-end-suit	Judge to Trump: Muting, not blocking followers, may end suit	Mar 9, 2018 ... NEW YORK (AP) A judge recommended Thursday that President Donald Trump mute rather than block some of his critics from following him on Twitter to resolve a First Amendment lawsuit. U.S. District Judge Naomi Reice Buchwald suggested a settlement as the preferred outcome after hearing lawyers...
https://www.apnews.com/30444b00e74c4670a1ef98f2bdd3bb8b	Trump, Ryan face off in rare public GOP clash over tariffs	Mar 6, 2018 ... WASHINGTON (AP) In a remarkably public confrontation, House Speaker Paul Ryan and other Republican allies of President Donald Trump pleaded with him Monday to back away from his threatened international tariffs, which they fear could spark a dangerous trade war. Trump retorted: We're not...
https://www.apnews.com/2e23b380a1ec4232abde917d8796d7a6	What swamp? Lobbyists get ethics waivers to work for Trump	Mar 8, 2018 ... WASHINGTON (AP) President Donald Trump and his appointees have stocked federal agencies with ex-lobbyists and corporate lawyers who now help regulate the very industries from which they previously collected paychecks, despite Trump's promises as a candidate to drain the swamp in...
https://www.apnews.com/aa2bb003f8be47cd809ca37335522ae4	The Latest: Trump may visit Israel for US Embassy opening	Mar 5, 2018 ... WASHINGTON (AP) The Latest on relations between the United States and Israel (all times local):. 12:35 p.m.. President Donald Trump says he may visit Israel in May for the opening of a new U.S. Embassy in Jerusalem. Trump upset allies and roiled the Arab world last year by announcing that the U.S....
https://apnews.com/94e9e6180a2c442eb89f5ee6e6cce384/Views-of-Trump's-trade-adviser-carry-the-day-at-White-House	Views of Trump's trade adviser carry the day at White House	Mar 8, 2018 ... WASHINGTON (AP) In the squabbling Trump White House, no insider is ever above rebuke and no one blacklisted beyond redemption. Trade adviser Peter Navarro, once barred from sending private emails and spotted skulking in West Wing hallways, has emerged from the chaos ascendant. With his...
https://www.apnews.com/0b9d8f67218e4940adb385a618373dc4	Fears of 'brain drain' hit West Wing amid Trump staff exits	Mar 7, 2018 ... WASHINGTON (AP) President Donald Trump once presided over a reality show in which a key cast member exited each week. The same thing seems to be happening in his White House. Trump's West Wing has descended into a period of unparalleled tumult amid a wave of staff departures, yet the...
https://www.apnews.com/f83f91917d354108b60f92c7eb3b29f7	Trump teases big news; it arrives in the dark, on driveway	Mar 9, 2018 ... WASHINGTON (AP) The first inkling that something big was afoot on North Korea came from President Donald Trump himself: He popped his head into the White House briefing room lat.
https://apnews.com/b5bbf8f3e37d4a098ec1ed1f8bf32143	Proposal to name highway for Trump faces opposition in Utah	Mar 7, 2018 ... SALT LAKE CITY (AP) A proposal to name a Utah highway after President Donald Trump is getting pushback from state Democrats, including one who said Tuesday that he would suggest.
