Link	Title	Snippet
https://www.apnews.com/cf0f5ce28fb04db0b762082dfdeddf1b/Trump,-unlikely-religious-favorite,-hails-Christian-values	Trump, unlikely religious favorite, hails Christian values	Oct 13, 2017 ... WASHINGTON (AP) President Donald Trump's evolution from twice-divorced casino owner viewed warily by Christian conservatives to evangelical favorite defending religious liberty was on full display Friday as he promised conservatives a return to traditional American values, including restoring Merry...
https://apnews.com/c62de9bea6274df2badcf19779a4ed67	Corker's attacks on Trump highlight broader concerns in GOP	Oct 9, 2017 ... WASHINGTON (AP) Sen. Bob Corker is hardly the only Republican lawmaker raising dark concerns about harm President Donald Trump might cause the U.S. and the world. But he's one of the few willing to air those worries in public. Most GOP senators were silent Monday, a day after Corker charged...
https://www.apnews.com/5f3c7f35d1d04fa7955a37237ecc9995	AP FACT CHECK: Trump's empty boasts on legislation, economy	Oct 10, 2017 ... WASHINGTON (AP) President Donald Trump's latest recitation of his accomplishments is marked by empty boasts. He's not hitting new heights on economic growth compar.
https://www.apnews.com/9e7cacbbd2594119aa8009559abd09fd	The Latest: Trump vows support for Calif. wildfire victims	Oct 11, 2017 ... WASHINGTON (AP) The Latest on President Donald Trump (all times EDT): 3: 30 p.m. President Donald Trump says the federal government will be there for.
https://apnews.com/8192852b0565440e91749ffd973ba4d0	The Latest: Democrats slam new Trump health policy	Oct 13, 2017 ... WASHINGTON (AP) The Latest on President Donald Trump's executive order on health care (all times local):. 11:15 p.m.. Congressional Democratic leaders say it will be an act of vast, pointless sabotage if President Donald Trump halts payments to insurers under Obamacare. Senate Minority Leader...
https://www.apnews.com/2b44c97b4ff7411ea91f953e7ed2e087/AP-FACT-CHECK:-Trump-seems-unaware-NFL-pays-taxes	AP FACT CHECK: Trump seems unaware NFL pays taxes	Oct 10, 2017 ... NEW YORK (AP) President Donald Trump suggested the U.S. change its tax laws to punish organizations such as the NFL if members are "disrespecting" the national anthem or flag. A.
https://www.apnews.com/c0c36d90e52444a08156e2498186d78a	AP-NORC Poll: North Korea nuke advances spook most Americans	Oct 11, 2017 ... WASHINGTON (AP) North Korea's nuclear weapons development is spooking most Americans, and two-thirds of them say President Donald Trump's war of words with the isolated nation's leader is making the situation worse. Less than 1 in 10 thinks Trump's comments are making it better. Those are the...
https://www.apnews.com/94c981eb440f43c3bbbfff84063a9ecc/Environmental-groups-denounce-Trump-override-of-climate-plan	Environmental groups denounce Trump override of climate plan	Oct 9, 2017 ... HAZARD, Ky. (AP) A coalition of left-leaning states and environmental groups are vowing to fight the Trump administration's move to kill an Obama-era effort to limit carbon emissions from coal-fired power plants. Speaking Monday in the coal -mining state of Kentucky, Environmental Protection Agency...
https://apnews.com/8300b836369b470787d187f0a4b42d1b	Trump urged by some to go on the attack against Mueller	Oct 10, 2017 ... WASHINGTON (AP) Even as President Donald Trump's advisers encourage him to accept the realities of special counsel Robert Mueller's probe, longtime friends and allies are pushing Trump to fight back, citing concerns that his lawyers are naive to the existential threat facing the president. Trump...
https://apnews.com/2b9bdf8d86f4460096551448f26b0d7f	Trump sticks to hockey in honoring Cup champion Penguins	Oct 10, 2017 ... WASHINGTON (AP) After adding to the uproar over NFL players who protest during the national anthem, President Donald Trump mostly stuck to hockey in honoring the Stanley Cup-winning Pittsburgh Penguins on Tuesday, calling them true champions and incredible patriots. Trump welcomed the...
