Link	Title	Snippet
https://www.apnews.com/079e907d81d14e7ca56eb5279f285f71	AP FACT CHECK: Trump contradicts homeland security secretary	Jun 5, 2017 ... WASHINGTON (AP) President Donald Trump can't be counted on to give accurate information to Americans when violent acts are unfolding abroad. The latest deadly London attacks, like one in the Philippines last week, prompted visceral reactions from Trump instead of statements shaped by the...
https://www.apnews.com/bacbf1371f4c462693bfd51cf5eb5bc3	The Latest: DoJ says Sessions recusal due to campaign work	Jun 9, 2017 ... WASHINGTON (AP) The Latest on developments involving fired FBI Director James Comey (all times EDT):. 8:45 p.m.. The Justice Department says Attorney General Jeff Sessions recused himself from the Russia investigation only because he was involved in President Donald Trump's campaign.
https://www.apnews.com/0560034948154b8c85d5baf77696bfa4	Eric Trump calls father's critics 'not even people'	Jun 7, 2017 ... NEW YORK (AP) Eric Trump says critics of his father are not even people. President Donald Trump's son told Fox News host Sean Hannity on Tuesday that he's never seen hatred like this and morals have flown out the window when it comes to attacks against his father. Eric Trump took special aim...
https://www.apnews.com/c7559200fbbd4cc08682484f876be349	Trump wishes Comey luck, allies aim at lawman's credibility	Jun 7, 2017 ... WASHINGTON (AP) The White House and its allies are scrambling for ways to offset potential damage from fired FBI Director James Comey's highly anticipated congressional testimony, an appearance that could expose new details about his discussions with President Donald Trump about the federal...
https://apnews.com/28d3c826b712436d97210bcbbf7762e2	Twitter users, blocked by Trump, cry censorship	Jun 6, 2017 ... NEW YORK (AP) President Donald Trump may be the nation's tweeter-in-chief , but some Twitter users say he's violating the First Amendment by blocking people from his feed after t.
https://www.apnews.com/97d2df602a664ae3a2b65b874a640baf	Pro-Trump group labels Comey political 'showboat' in new ad	Jun 6, 2017 ... WASHINGTON (AP) A nonprofit issues group is labeling James Comey a political "showboat" in a television ad set to air Thursday, the day the former FBI director testifies on Capi.
https://www.apnews.com/091e046d17c4483fab14fa26d309afc3	Comey says he was fired over Russia probe, blasts 'lies'	Jun 9, 2017 ... WASHINGTON (AP) Former FBI Director James Comey asserted Thursday that President Donald Trump fired him to interfere with his investigation of Russia's ties to the Trump campaign, bluntly accusing the White House of spreading lies, plain and simple. Comey also revealed that he'd orchestrated...
https://www.apnews.com/bc88c55825854776a41bd75e412fa906	It won't be from sea-to-sea; how long will border wall be?	Jun 5, 2017 ... WASHINGTON (AP) The White House insists that plans for President Donald Trump's border wall are on track despite resistance from Congress. What it's not saying is how it envisions the wall these days. Trump's promise to build a big beautiful wall and have Mexico pay for it was a campaign rallying...
https://apnews.com/d9807306c5d24df0bb1e6fb3f1b36616	Comey's secret release of Trump memo sparks partisan debate	Jun 9, 2017 ... WASHINGTON (AP) When former FBI Director James Comey revealed that he orchestrated a disclosure of damaging details about his conversations with President Donald Trump, he demon.
https://www.apnews.com/29abadfad07a4227aef0cd8e3031815e	Trump promises 'first-class' infrastructure system for US	Jun 7, 2017 ... CINCINNATI (AP) Dogged by allegations in Washington, President Donald Trump traveled to friendlier territory Wednesday and promised to create a first- class system of roads, bridges and waterways by using $200 billion in public funds to generate $1 trillion in investment to pay for construction...
