Link	Title	Snippet
https://www.apnews.com/d0a7101b285244d5b6a078c66dec90ef	Former 'Apprentice' contestant Omarosa leaving White House	Dec 14, 2017 ... WASHINGTON (AP) True to form, former Apprentice star Omarosa is ending her time at the White House with a dose of drama. Omarosa Manigault Newman, one of President Donald Trump's most prominent African-American supporters, was escorted off the White House grounds after resigning her...
https://www.apnews.com/e3b50b28fa73426799e6ac63839057fb/Trump-says-female-senator-'would-do-anything'-for-money	Trump says female senator 'would do anything' for money	Dec 12, 2017 ... WASHINGTON (AP) Fending off the renewed focus on sexual harassment allegations against him, President Donald Trump lashed out at Sen. Kirsten Gillibrand on Tuesday, declaring the New York Democrat and frequent presidential critic had come to his office begging for campaign contributions and ...
https://apnews.com/a2b4a5e3a7074f0a865c9d2767442c66	Trump assails FBI leadership, touts loyalty to police	Dec 15, 2017 ... QUANTICO, Va. (AP) Taking aim at the credibility of the FBI, President Donald Trump unleashed a blistering attack on the bureau's leadership even as he praised state and local police officers as a bulwark against rising violence and crime. Trump denounced the bureau for its handling of the Hillary...
https://apnews.com/8064aa95e0514beaaa82d8f8feafcb7f	Dems say Trump's tweets about Gillibrand sexist, crude	Dec 12, 2017 ... WASHINGTON (AP) Plowing into the sexual harassment debate in a big way, President Donald Trump laced into Sen. Kirsten Gillibrand on Tuesday, tweeting that the New York Democrat would come to his office begging for campaign contributions and do anything to get them. Democrats accused the...
https://www.apnews.com/27716e8d540e427db2df26e5db1a2fc7	Trump says senator 'would do anything' for cash	Dec 12, 2017 ... WASHINGTON (AP) Pushing into the sexual harassment debate, President Donald Trump laced into Sen. Kirsten Gillibrand on Tuesday, tweeting that the New York Democrat had begged him for campaign contributions in the past and would do anything to get them. Democrats accused the president of...
https://www.apnews.com/7c2f76296e57482eaddc3a468c47a0fa/Start-the-clock-for-Trump,-GOP-in-last-push-on-taxes,-budget	Start the clock for Trump, GOP in last push on taxes, budget	Dec 11, 2017 ... WASHINGTON (AP) Start the countdown clock on a momentous two weeks for President Donald Trump and the GOP-run Congress. Republicans are determined to deliver the f.
https://apnews.com/2e60b9de3745494c97fb3d8ebf3830d8	AP FACT CHECK: Trump's iffy numbers on regulation	Dec 15, 2017 ... WASHINGTON (AP) President Donald Trump and his administration are ignoring one side of the ledger when they claim big savings from the federal regulations they've been able to roll back over most of this year. Here's a look at some of Trump's statements about regulations and the economy Thursday...
https://apnews.com/c4c253d05c5748149e46e78845c2c96d	Trump signs $700 billion military budget into law	Dec 12, 2017 ... WASHINGTON (AP) President Donald Trump on Tuesday signed into law a sweeping defense policy bill that authorizes a $700 billion budget for the military, including additional spe.
https://www.apnews.com/59897f25902342919a7b6820453c7b44/Trump-thanks-Putin-for-remarks-on-strong-US-economy	Trump thanks Putin for remarks on strong US economy	Dec 15, 2017 ... WASHINGTON (AP) President Donald Trump thanked Russian President Vladimir Putin for remarks he made Thursday "acknowledging America's strong economic performance," the White Hou.
https://www.apnews.com/0fc539c22673490aa597eb248c0d3210	FBI agent removed from Russia probe called Trump an 'idiot'	Dec 13, 2017 ... WASHINGTON (AP) Two FBI officials who would later be assigned to the special counsel's investigation into Donald Trump's presidential campaign described him with insults like idiot and loathsome human in a series of text messages last year, according to copies of the messages released Tuesday.
