Link	Title	Snippet
https://www.apnews.com/746a993d6de740bd9c16b927672f832b	The Latest: President Donald Trump warns North Korea	Sep 20, 2017 ... NEW YORK (AP) The Latest on U.S. President Donald Trump at the United Nations (all times local):. 6:30 p.m.. President Donald Trump will be returning to New York next week for a fundraising dinner. An email from Trump's campaign operation is advertising a chance for donors to win tickets to a Trump...
https://apnews.com/18e351ef2cc0492897af561c654043a8	In stark UN speech, Trump threatens to destroy North Korea	Sep 20, 2017 ... UNITED NATIONS (AP) President Donald Trump vowed Tuesday to totally destroy North Korea if the U.S. is forced to defend itself or its allies against the renegade nation's nuclear weapons program, making his case in a combative debut speech to the U.N. that laid out a stark, good-vs-evil view of a...
https://www.apnews.com/4cef63caf6b34cb796bc4c196d47c143/How-Trump's-advisers-schooled-him-on-globalism	How Trump's advisers schooled him on globalism	Sep 18, 2017 ... NEW YORK (AP) On a sweltering Washington summer day, President Donald Trump's motorcade pulled up to the Pentagon for a meeting largely billed as a briefing on the Afghanistan conflict and the fight against the Islamic State group. There, in the windowless meeting room known as The Tank,...
https://www.apnews.com/40bc5f551feb44dc8349638c05274da0	RNC: Spending on legal bills for Trump Jr. nears $200K	Sep 20, 2017 ... NEW YORK (AP) The Republican National Committee has paid nearly $200000 in legal fees for President Donald Trump's eldest son in connection with the Russia investigation, a com.
https://apnews.com/30713c3381a94058b85dc113568a9eec	Trump calls for UN reform, but with more restrained tones	Sep 19, 2017 ... UNITED NATIONS (AP) President Donald Trump used his United Nations debut on Monday to prod the international organization to cut its bloated bureaucracy and fulfill its mission. But he pledged U.S. support for the world body he had excoriated as a candidate, and his criticisms were more restrained...
https://apnews.com/d250dbf0b0f044b6a5a5c777f5f42221	Analysis: Trump insists on 'America First.' Who will follow?	Sep 19, 2017 ... UNITED NATIONS (AP) President Donald Trump invited the question, and now the world must answer: If America insists on putting itself first, will anyone else follow? Trump scolded and badgered in his United Nations debut. He declared parts of the planet are going to hell. Standing Tuesday before the...
https://apnews.com/058dc2f9cc3b42d7990da994c9ef92d4	Justices could avoid issuing verdict on Trump travel ban	Sep 19, 2017 ... WASHINGTON (AP) President Donald Trump's travel ban offers the Supreme Court the chance to make a major pronouncement on the president's power over immigration. But the case also could vanish into the legal ether, and that may be what a majority of the court is hoping for. Getting rid of the case...
https://www.apnews.com/f89eb25272094682831d598db5ef72da	In citizenship message, Trump welcomes immigrants to America	Sep 21, 2017 ... LOS ANGELES (AP) Some of the 4,000 immigrants who gathered Wednesday in Los Angeles to take their U.S. citizenship oath let out a collective moan when they learned they were going to watch a videotaped message from President Donald Trump. For them, the president's remarks welcoming them...
https://www.apnews.com/f14c915107144060aded00a0d7a5e865/Trump,-in-new-dig,-mocks-North-Korea-leader-as-'Rocket-Man'	Trump, in new dig, mocks North Korea leader as 'Rocket Man'	Sep 18, 2017 ... SOMERSET, N.J. (AP) President Donald Trump on Sunday mocked the leader of nuclear-armed North Korea as Rocket Man while White House advisers said the isolated nation would face destruction unless it shelves its weapons programs and bellicose threats. Trump's chief diplomat held out hope...
https://apnews.com/8b63ccd8a565461983527a7f80f5bfb4	Analysis: Kim Jong Un, taking on Trump, makes it personal	Sep 22, 2017 ... SEOUL, South Korea (AP) So much for keeping the U.S.-North Korea crisis a country-to-country war of words. North Korea's dictator, taking his cue from America's president, has made it a decidedly personal matter. Put aside for a moment the name-calling Rocket Man from Donald Trump earlier this...
