Link	Title	Snippet
https://www.apnews.com/c41026ee514845b8b044e3829e3c9d0c	Trump-taxes: President scraps tax plan, timetable threatened	Apr 10, 2017 ... WASHINGTON (AP) President Donald Trump has scrapped the tax plan he campaigned on and is going back to the drawing board in a search for Republican consensus behind legislation.
https://apnews.com/a9ce4f7b75a9403f8456362f648e4010	Trump declares US-Russia relations may be at 'all-time low'	Apr 13, 2017 ... WASHINGTON (AP) Laying bare deep and dangerous divisions on Syria and other issues, President Donald Trump declared Wednesday that U.S. relations with Russia may be at an all-time low. His top diplomat offered a similarly grim assessment from the other side of the globe after meeting with...
https://apnews.com/aabda1d7582d49b784c7ec7ee2e96e6e	Iran's long-exiled prince wants a revolution in age of Trump	Apr 9, 2017 ... DUBAI, United Arab Emirates (AP) Iran's exiled crown prince wants a revolution. Reza Pahlavi, the son of the last shah to rule before the 1979 Islamic Revolution, has seen his profile rise in recent months following the election of U.S. President Donald Trump, who promises a harder line against the Shiite...
https://apnews.com/466ab28fb2f142aa8fa6221df947803d	Trump boasts of hiring only the best, but picks haunt him	Apr 13, 2017 ... WASHINGTON (AP) President Donald Trump likes to boast that he hires only the best people. But his personnel choices keep coming back to haunt him. One of the people Trump hired for the White House was working as a foreign agent while advising him during the election. His campaign chairman...
https://www.apnews.com/20cfc75c82eb4a67b94e624e97207e23	AP Exclusive: Manafort firm received Ukraine ledger payout	Apr 12, 2017 ... WASHINGTON (AP) Last August, a handwritten ledger surfaced in Ukraine with dollar amounts and dates next to the name of Paul Manafort, who was then Donald Trump's campaign chairman. Ukrainian investigators called it evidence of off-the-books payments from a pro-Russian political party and...
https://www.apnews.com/861959fa610147b49bc9d5f2b25a0ce8	The Latest: Manafort registering with US as foreign agent	Apr 12, 2017 ... WASHINGTON (AP) The Latest on former Trump campaign chairman Paul Manafort and his firm's work (all times local):. 3:05 p.m.. President Donald Trump's former campaign chairman is registering as a foreign agent. Paul Manafort's spokesman says he was in talks with the government about...
https://apnews.com/b267aabaa2094c46a97e0ace4a2e491f	AP FACT CHECK: Do Trump's Mar-a-Lago trips cost $3 million?	Apr 12, 2017 ... WASHINGTON (AP) With President Donald Trump making his seventh presidential trip this weekend to his Mar-a-Lago resort in Florida, government watchdogs and Democrats are once again seeing dollar signs: namely, $3 million. That's a widely used estimate of what each journey costs taxpayers.
https://apnews.com/86cd1e4a27de48c48c5bf3aa1d5951d8	Trump lets states block some Planned Parenthood money	Apr 13, 2017 ... WASHINGTON (AP) Further chipping away at his predecessor's legacy, President Donald Trump signed legislation Thursday that lets states deny federal family planning money to Planned Parenthood and other abortion providers. Trump's action erases a rule, finalized shortly before President Barack...
https://www.apnews.com/a3d177b5c7254fabb5bdea37d7a93379	Trump to sell attack planes to Nigeria for Boko Haram fight	Apr 10, 2017 ... WASHINGTON (AP) The Trump administration will move forward with the sale of high-tech aircraft to Nigeria for its campaign against Boko Haram Islamic extremists despite concerns over abuses committed by the African nation's security forces, according to U.S. officials. Congress is expected to receive...
https://www.apnews.com/210989e289f4436188eac5a7fd8f3305	AP FACT CHECK: Steve who? Trump shortchanges a relationship	Apr 12, 2017 ... WASHINGTON (AP) In a pair of interviews, President Donald Trump gave a skewed account of auto jobs and health care under his watch and flatly contradicted himself on how long he's known his right-hand strategist, Steve Bannon. Many years, Trump said of their relationship back in August, when he...
