Link	Title	Snippet
https://apnews.com/63df959272f94f908b7a27ba55553df9	Trump suggests 2-phase immigration deal for 'Dreamers'	Jan 10, 2018 ... WASHINGTON (AP) Searching for a bipartisan deal to avoid a government shutdown, President Donald Trump suggested Tuesday that an immigration agreement could be reached in two phases first by addressing young immigrants and border security with what he called a bill of love, then by...
https://www.apnews.com/fdda2ff0b877416c8ae1c1a77a3cc425	Trump: Why allow immigrants from 'shithole countries'?	Jan 12, 2018 ... WASHINGTON (AP) In bluntly vulgar language, President Donald Trump questioned Thursday why the U.S. would accept more immigrants from Haiti and shithole countries in Africa rather than places like Norway, as he rejected a bipartisan immigration deal, according to people briefed on the...
https://www.apnews.com/67e65110e4ac4250a27c7545b4db2fb5	Trump partly denies, also defends vulgar immigrant comments	Jan 12, 2018 ... WASHINGTON (AP) President Donald Trump on Friday offered a partial denial in public but privately defended his extraordinary remarks disparaging Haitians and African countries a day earlier. Trump said he was only expressing what many people think but won't say about immigrants from...
https://apnews.com/578096f9eb504b65903df31127dc11b3	'Reprehensible and racist:' Trump's remarks outrage Africans	Jan 12, 2018 ... JOHANNESBURG (AP) Africans were shocked on Friday to find President Donald Trump had finally taken an interest in their continent. But it wasn't what people had hoped for. Using vulgar language, Trump on Thursday questioned why the U.S. would accept more immigrants from Haiti and shithole...
https://www.apnews.com/bf1098c944a047288dd157cfaa6913d0/Members-of-Haitian-community-react-to-Trump's-comments	Members of Haitian community react to Trump's comments	Jan 12, 2018 ... President Donald Trump on Thursday questioned why the U.S. would accept more immigrants from shithole countries after senators discussed revamping rules affecting those from Africa and Haiti, according to people briefed on the conversation. Members of the Haitian community react to Trump's...
https://apnews.com/3ded94f2c06840b4a7aa0a55fd269989	AP sources: Trump to extend sanctions relief for Iran	Jan 10, 2018 ... WASHINGTON (AP) President Donald Trump is expected this week to extend relief from economic sanctions to Iran as part of the nuclear deal, citing progress in amending U.S. legislation that governs Washington's participation in the landmark accord, according to U.S. officials and others familiar with...
https://www.apnews.com/d5d2050f42fa436fa622d585e738527f	The Latest: US embassy tries to calm Africa's Trump outrage	Jan 12, 2018 ... JOHANNESBURG (AP) The Latest on President Donald Trump's comments on Africa and Haiti (all times local):. 10:50 p.m.. The U.S. Embassy in South Africa says the United States deeply respects the people of Africa as President Donald Trump's remark about immigrants from Africa causes outrage...
https://apnews.com/543e15a90cc54437a9dfe1182f947425	Trump takes victory lap on taxes with rural Americans	Jan 9, 2018 ... NASHVILLE, Tenn. (AP) Connecting with rural Americans, President Donald Trump on Monday hailed his tax overhaul as a victory for family farmers and pitched his vision to expand access to broadband internet, a cornerstone of economic development in the nation's heartland. Those towers are going...
https://www.apnews.com/c72e985b91744625921518438bac68a6	GOP moderates furious, leaders muted on Trump furor	Jan 12, 2018 ... WASHINGTON (AP) GOP leaders mostly stayed quiet but more moderate Republicans reacted sharply against President Donald Trump's incendiary comments about "shithole" countries in.
https://apnews.com/9f9f20453665408f8a15220e1cb63743	Trump says administration taking look at current libel laws	Jan 10, 2018 ... WASHINGTON (AP) President Donald Trump said he's going to be taking a strong look at our country's libel laws, blasting the current standards as a sham and a disgrace. Speaking during a Cabinet meeting Wednesday, Trump said that people shouldn't be able to say things that are false and then...
