Link	Title	Snippet
https://www.apnews.com/dcdfb574529142dfbbe615359eb1bd32	HBCUs, advocates looking for help from Trump on funding	Feb 28, 2017 ... WASHINGTON (AP) The nation's historically black colleges and universities are pushing for President Donald Trump to set aside more federal contracts and grants for their schools.
https://apnews.com/5f1f482734ab4d098f461bd1ed2b8df8	Presidential Trump says 'join forces' for new greatness	Mar 1, 2017 ... WASHINGTON (AP) Heralding a new chapter of American greatness, President Donald Trump issued a broad call for overhauling the nation's health care system and significantly boosting military spending Tuesday night, swapping his trademark pugnaciousness and personal insults for a more...
https://apnews.com/5760bd44c8f444aba131f9110c68eaf9	Malaysian tycoon stresses over Vancouver project with Trump	Feb 28, 2017 ... KUALA LUMPUR, Malaysia (AP) Malaysian property developer Tiah Joo Kim got way more than he bargained for when he signed a licensing deal to use the Trump brand on the Trump International Hotel and Tower that is opening this week in the Canadian city of Vancouver. Prices for condominiums in...
https://www.apnews.com/20cb3e3adefa45eb933a7ac6acc207d6	AP Explains: Trump's new office on immigrant crime	Mar 2, 2017 ... WASHINGTON (AP) President Donald Trump is spotlighting violence committed by immigrants, announcing the creation of a national office that can assist American victims of such crimes. He said during his address Tuesday night that the Homeland Security Department's Victims Of Immigration Crime...
https://apnews.com/20101cf0709745e3813815359086dcb1	Officials: New Trump travel ban removes Iraq from list	Mar 1, 2017 ... WASHINGTON (AP) President Donald Trump's new immigration order will remove Iraq from the list of countries whose citizens face a temporary U.S. travel ban, American officials say, citing the latest draft in circulation. Trump is expected to sign the executive order in the coming days. Four officials told...
https://www.apnews.com/71a0577e990743e29ea66aac15e1ed39	The Latest: Trump signs order loosening gun restrictions	Mar 1, 2017 ... WASHINGTON (AP) The Latest on President Donald Trump (all times local): 7: 10 p.m. President Donald Trump has signed a resolution blocking an Obama-er.
https://www.apnews.com/fb5ab4c8ff58440490c7139a31cc5802	George W. Bush on Trump and Russia: 'We all need answers'	Feb 27, 2017 ... WASHINGTON (AP) Former President George W. Bush said Monday "we all need answers" on the extent of contact between President Donald Trump's team and the Russian government, and.
https://apnews.com/49316c67bf5b47318135fe63eb6404e6	Big surge for military in Trump budget, big cuts elsewhere	Feb 28, 2017 ... WASHINGTON (AP) President Donald Trump is proposing a huge $54 billion surge in U.S. military spending for new aircraft, ships and fighters in his first federal budget while slashing big chunks from domestic programs and foreign aid to make the government do more with less. The Trump blueprint...
https://apnews.com/a7ebd38057ee479580cfa546303aa940	Trump's immigration mixed message draws skepticism	Mar 1, 2017 ... WASHINGTON (AP) President Donald Trump surprised congressional leaders when he suddenly suggested he was open to broad immigration reform. But while there is appetite on Capitol.
https://apnews.com/c10f24a2e4e2428dbcdd987036a4364f	Capitol Hill Buzz: Democratic women wearing white for Trump	Feb 27, 2017 ... WASHINGTON (AP) Democratic women in the House are planning to wear white in honor of women's suffrage when they attend President Donald Trump's first address to a joint session.
