Link	Title	Snippet
https://www.apnews.com/4d0e9994c6e445c689025e40a8a4308b	Trump on Civil War: Why couldn't they have worked that out?	May 2, 2017 ... NEW YORK (AP) The U.S. president had a historical question: Why did America's Civil War happen? Why could that one not have been worked out? Remarks by Donald Trump, aired Monday, showed presidential uncertainty about the origin and necessity of the Civil War, a defining event in U.S. history...
https://www.apnews.com/6bf2125d5c534d5d81a520fa8426bb7b	Analysis: Trump 'smart cookie' talk on Kim baffles Seoul	May 2, 2017 ... SEOUL, South Korea (AP) U.S. presidents looking to halt North Korea's push for nuclear weapons over the years normally haven't had very kind words to describe its dictators. George W. Bush, for instance, called the late Kim Jong Il a pygmy. So it's little wonder that South Koreans are bewildered by...
https://www.apnews.com/b071d04487b94f1bb3614a046159c2e0	Trump limits IRS action over church political activity	May 4, 2017 ... WASHINGTON (AP) Declaring he was giving churches their voices back, President Donald Trump signed an executive order Thursday aimed at easing an IRS rule limiting political activity for religious organizations a move that fell far short of a more sweeping order some supporters had expected.
https://www.apnews.com/ba0e7b16e1cd43c497a5dc675f6985bf	Trump on Mideast peace: 'We will get it done'	May 3, 2017 ... WASHINGTON (AP) Despite bleak prospects for success, President Donald Trump promised on Wednesday to do whatever is necessary to forge an Israeli- Palestinian peace deal. At a White House meeting with Palestinian leader Mahmoud Abbas, Trump pledged to reinvigorate the stalled Mideast...
https://www.apnews.com/b109774705594ae887a86b337c444e6b	Trump transition raised flags about Flynn Russia contacts	May 5, 2017 ... WASHINGTON (AP) In late November, a member of Donald Trump's transition team approached national security officials in the Obama White House with a curious request: Could the incoming team get a copy of the classified CIA profile on Sergey Kislyak, Russia's ambassador to the United States?
https://www.apnews.com/7d7a444056964be697d774ab303a5a27	Trump, Putin signal new effort to cooperate on Syria	May 2, 2017 ... WASHINGTON (AP) President Donald Trump and Russian President Vladimir Putin signaled improving prospects for cooperation in Syria Tuesday in what the White House called a very good phone discussion that included a focus on setting up safe zones in the war-torn nation. The Kremlin said the...
https://www.apnews.com/e69d6c989e984010ae12498f1f059994	Trump: Australian health care system better than US	May 5, 2017 ... BRANCHBURG, N.J. (AP) President Donald Trump's praise of Australia's government-funded health care system has raised the ire of Sen. Bernie Sanders , a leading advocate of such s.
https://apnews.com/512293c13dd84f42b5f2738593b7eb17	Trump's remarks often set off White House 'scramble drill'	May 3, 2017 ... WASHINGTON (AP) Washington policymakers have a time-tested method for rolling out new ideas: float a trial balloon. Spread rumors of a policy change or selectively leak it to the press, then see how it plays and proceed only if it looks doable. President Donald Trump has flipped that script. Big and...
https://www.apnews.com/e5a34886d5424765b193c0f87dfab456	Budget plan repays New York, Florida, for Trump security	May 1, 2017 ... FORT LAUDERDALE, Fla. (AP) Officials in Florida and New York were celebrating the news Monday that a proposed national budget would reimburse the millions of dollars they've spent protecting President Donald Trump and his family when they are at his private residences. The bill released Sunday...
https://www.apnews.com/4c9dbc5f0181480ab76f459769320fd3/CNN-won't-run-Trump-campaign-ad-referring-to-'fake-news'	CNN won't run Trump campaign ad referring to 'fake news'	May 2, 2017 ... NEW YORK (AP) President Donald Trump's supporters are accusing CNN of censorship for not airing an advertisement touting the president's accomplishments, which the network said Tuesday it rejected because it was its own form of fake news. The ad from Trump's campaign he became a declared ...
