Link	Title	Snippet
https://apnews.com/5020609d1ddb4eab9f8ff42fd9e03bd0	For Trump and Ryan, a tortured relationship grows more so	Sep 8, 2017 ... WASHINGTON (AP) It started out cold as ice, and then turned warm and friendly. Now the tortured relationship between President Donald Trump and House Speaker Paul Ryan has gone cool again, with the Republican president making clear he has no qualms about bucking the GOP leader to cut deals...
https://www.apnews.com/9f3340193cb647a29c561f444d19f100	No collusion with Russians, Trump Jr. insists to Congress	Sep 8, 2017 ... WASHINGTON (AP) President Donald Trump's eldest son cast his meeting with a Russian lawyer last year as simply an opportunity to learn about Hillary Clinton's "fitness, characte.
https://www.apnews.com/1f2127fb6bc34ffabe7085553b22a8d5	Putin says Trump 'not my bride, and I'm not his groom'	Sep 5, 2017 ... MOSCOW (AP) Russian President Vladimir Putin refrained from criticizing U.S. President Donald Trump at a news conference in China on Tuesday, but said a decision to shutter Russ.
https://www.apnews.com/a771fd1afeac4aa8a0d1270fc6c35877	Congress sends aid bill, debt hike to Trump	Sep 8, 2017 ... WASHINGTON (AP) Congress on Friday sent President Donald Trump a massive package of $15.3 billion in disaster aid linked to an increase in the nation's borrowing authority that angered conservative Republicans who hissed and booed senior administration officials dispatched to Capitol Hill to...
https://www.apnews.com/9e8921918cd54658a12a94326a1eb602	The Latest: Trump Jr. denies collusion with Russia	Sep 8, 2017 ... WASHINGTON (AP) The Latest on Donald Trump Jr.'s private interview Thursday with Senate Judiciary Committee staff (all times local):. 10 p.m.. Donald Trump Jr. says he met with a Russian lawyer last year simply to learn about Hillary Clinton's fitness, character or qualifications, insisting he did not...
https://www.apnews.com/0e0cb85d8dea44909c2ead694a913ef0	Trump orders end to program protecting immigrant 'dreamers'	Sep 6, 2017 ... WASHINGTON (AP) President Donald Trump on Tuesday began dismantling Barack Obama's program protecting hundreds of thousands of young immigrants who were brought into the country illegally as children, declaring he loves the dreamers who could face deportation but insisting it's up to...
https://apnews.com/7c86e6a6776f423eb307a16aef5cfdd3/Analysis:-After-tough-talk-on-immigration,-Trump-waffles	Analysis: After tough talk on immigration, Trump waffles	Sep 6, 2017 ... WASHINGTON (AP) Since the day he launched his presidential campaign, Donald Trump has talked tough on immigration, promising to take the kind of decisive action he accused other.
https://www.apnews.com/0fda1955b59c4c0bb2a5c8994b136a6b	Trump's DACA plan would pass hot potato to Congress	Sep 5, 2017 ... WASHINGTON (AP) A plan President Donald Trump is expected to announce Tuesday for young immigrants brought to the country illegally as children was embraced by some top Republicans on Monday and denounced by others as the beginning of a civil war within the party. The response was an...
https://apnews.com/8d94a546f0684098911172e08fdbe14c	California to file separate suit on immigration protections	Sep 6, 2017 ... NEW YORK (AP) The Latest on a lawsuit filed by multiple states against President Donald Trump's plan to end a program protecting young immigrants from deportation.(all times local):. 5:30 p.m.. California's attorney general says a separate lawsuit he plans to file over the Trump administration's plan to...
https://www.apnews.com/3ad7eda4f6684c22b226b48887ee0e53	AP sources: Trump expected to end 'Dreamers' program	Sep 4, 2017 ... WASHINGTON (AP) President Donald Trump is expected to announce that he will end protections for young immigrants who were brought into the country illegally as children, but wit.
