Link	Title	Snippet
https://www.apnews.com/33e05d95e44842528e74c1f8df572ad0	Politics and the fallen: Trump hasn't called all families	Oct 18, 2017 ... WASHINGTON (AP) President Donald Trump has pulled bereaved military families into a painful political fight of his own making, going so far Tuesday as to cite the death of his chief of staff's son in Afghanistan to question whether Barack Obama and other presidents did enough to honor the military...
https://apnews.com/d3bf716591bd49d4a8a86f229efe900f	Under fire, Trump defends call to soldier's grieving family	Oct 19, 2017 ... MIAMI (AP) President Donald Trump emphatically rejected claims Wednesday that he was disrespectful to the grieving family of a slain soldier, as the firestorm he ignited over his assertions of empathy for American service members spread into a third contentious day. I have proof, he insisted.
https://www.apnews.com/cd337697c2f04726b69076627c014eb7	Trump warns 'I fight back' after McCain hits foreign policy	Oct 17, 2017 ... WASHINGTON (AP) President Donald Trump on Tuesday warned Sen. John McCain that I fight back after McCain questioned half-baked, spurious nationalism in America's foreign policy. McCain, a former Navy pilot who spent 5 years in a Vietnam prisoner of war camp and is battling brain cancer,...
https://www.apnews.com/c8065a5de5e74be3b16648fe8e597763	Look who's talking: It's President Donald Trump - again	Oct 17, 2017 ... WASHINGTON (AP) Reporters were seated in the White House briefing room awaiting an appearance by press secretary Sarah Huckabee Sanders on Monday when a call went out over a loudspeaker to head to the Rose Garden. There was no time to lose: President Donald Trump wanted to talk. Again.
https://www.apnews.com/d65a80ec91664278ad63bb09cf44f671	The Latest: Rep. stands by account of Trump's call to widow	Oct 18, 2017 ... MIAMI (AP) The Latest on President Donald Trump's alleged comments to the widow of a slain soldier (all times local): 8:30 a.m. A Florida congresswom.
https://www.apnews.com/6e32d73a88f64a4d8f0c5c4c9f5a67da/Trump,-McConnell:-No-matter-what-people-say,-we're-friends	Trump, McConnell: No matter what people say, we're friends	Oct 16, 2017 ... WASHINGTON (AP) Donald Trump and Mitch McConnell reaffirmed their alliance of necessity Monday in a raucous Rose Garden news conference that also underscored their sharp differe.
https://apnews.com/4f04662cd3f1410d983325d266e3366c	Breaking tradition, former presidents sparring with Trump	Oct 20, 2017 ... WASHINGTON (AP) Former presidents are shedding a traditional reluctance to criticize their successors, unleashing pointed attacks on the Trump White House and the commander in c.
https://www.apnews.com/1af7ab7bba5d49ed9f596879b6ce08e9	AP FACT CHECK: Trump's tax plan is far from the biggest ever	Oct 16, 2017 ... WASHINGTON (AP) President Donald Trump presented a distorted picture of his tax plan this past week and claimed he was trying to keep the Obama health law's insurance markets af.
https://www.apnews.com/9a2e24f4304c44a7b3e5dc29c502a8e2	Plenty of bereaved military families did not hear from Trump	Oct 20, 2017 ... WASHINGTON (AP) Some got sympathy and solace. Some got silence. One got a promise of cash. Relatives of people who died in military service have recounted varied interactions with President Donald Trump in the difficult days and weeks after the deaths of their loved ones. Despite Trump's boast...
https://www.apnews.com/0fbdb94b25a2440eb22f113950310458	Judge asks group in Trump lawsuit to justify right to sue	Oct 18, 2017 ... NEW YORK (AP) A federal judge on Wednesday pressed government lawyers to explain why President Donald Trump's ownership of hotels patronized by foreign government officials didn't violate the Constitution, a key question that could shed light on Trump's finances if a civil lawsuit heard in New...
