Link	Title	Snippet
https://apnews.com/d4ea9fbaf2ad439bb657ecdf07e31ebe	The Latest: Trump says charges against Assange would be 'OK'	Apr 21, 2017 ... WASHINGTON (AP) The Latest on President Donald Trump (all times local):. 3 :50 p.m.. President Donald Trump says that if the Justice Department wants to charge WikiLeaks founder Julian Assange, it's OK with me. Trump says he is not involved in that decision-making process, but would support...
https://apnews.com/17ded6ce025547e29615a0a0245fe80b	Trump says he will release tax reform package next week	Apr 21, 2017 ... WASHINGTON (AP) . President Donald Trump says businesses and individuals will receive a massive tax cut under a tax reform package he plans to unveil next week. In an interview with The Associated Press, Trump says the plan will result in tax cuts for both individuals and businesses. He would not...
https://www.apnews.com/5e8316c933774060ab3b4ac73badee58	Correction: Trump-Wisconsin story	Apr 20, 2017 ... KENOSHA, Wis. (AP) In a story April 18 about a U.S.-Canada dispute over milk , The Associated Press reported erroneously that Canada had begun imposing import taxes on U.S. ultra.
https://www.apnews.com/ec5f9ad58c634eef9fada92f92f7ff23	Huge indeed: $107 million in donations for Trump's inaugural	Apr 19, 2017 ... WASHINGTON (AP) It was huge. Big money from billionaires, corporations and a roster of NFL owners poured into Donald Trump's inaugural committee in record-shatteri.
https://apnews.com/182009c26d70499a97d486afa8d7a34d	Excerpts from AP interview with President Donald Trump	Apr 21, 2017 ... Excerpts from The Associated Press interview conducted Friday with President Donald Trump, with editing for clarity and brevity: YOUNG IMMIGRANTS. On the legal status of the dreamers, young immigrants brought to the U.S. illegally and protected from deportation by the Obama administration. TRUMP:...
https://apnews.com/835a25142094487d9788d8937f7350fd	Cash-strapped Venezuela a major funder of Trump inauguration	Apr 20, 2017 ... CARACAS, Venezuela (AP) President Nicolas Maduro may be struggling to feed Venezuela but his socialist administration still managed to make a $500,000 donation to Donald Trump's inauguration, records released Wednesday show. Inaugural committee records filed with the Federal Election...
https://www.apnews.com/4b2d3dd7199048fa9fd9ce2ded0c966e/Trump-budget-chief:-Spending-bill-must-have-money-for-wall	Trump budget chief: Spending bill must have money for wall	Apr 21, 2017 ... WASHINGTON (AP) White House budget director Mick Mulvaney says that Democratic negotiators on a massive spending bill need to agree to fund top priorities of President Donald Trump such as a down payment on a border wall and hiring of additional immigration agents. Mulvaney told The...
https://apnews.com/d9e34f23a64947d99e4a7d757012c509	Ivanka's biz prospers as politics mixes with business	Apr 19, 2017 ... SHANGHAI (AP) Since her father was elected president of the United States, global sales of Ivanka Trump merchandise have surged and the company has applied for at least nine new trademarks in the Philippines, Puerto Rico, Canada and the U.S. The commercial engine of the first daughter's brand is...
https://apnews.com/0fc8893e83bb4a3f90dea6768bc0f03b	Trump extends private-sector health care program for vets	Apr 19, 2017 ... WASHINGTON (AP) President Donald Trump signed a bill Wednesday to temporarily extend a program that lets some veterans seek medical care in the private sector, part of an effort.
https://www.apnews.com/b0bd62a7806842c7a1ae0defdb347eea	Trump raps Iran as violating 'spirit' of nuclear deal	Apr 20, 2017 ... WASHINGTON (AP) Iran is failing to fulfill the spirit of its nuclear deal with world powers, President Donald Trump declared Thursday, setting an ominous tone for his forthcoming decision about whether to pull the U.S. out of the landmark agreement. As he often had during the president campaign,...
