Link	Title	Snippet
https://www.apnews.com/5ac2b359ee2a48ce8c9b08d5c77ae253/Democrats-say-they-have-deal-with-Trump-on-young-immigrants	Democrats say they have deal with Trump on young immigrants	Sep 14, 2017 ... WASHINGTON (AP) The top House and Senate Democrats said Wednesday they had reached agreement with President Donald Trump to protect thousands of younger immigrants from deportation and fund some border security enhancements not including Trump's long-sought border wall.
https://www.apnews.com/32f78da86d8443b2948a4c0e49a58f81/Trump-delivers-shock-rebuke-to-Colombia-over-cocaine-surge	Trump delivers shock rebuke to Colombia over cocaine surge	Sep 14, 2017 ... BOGOTA, Colombia (AP) U.S. President Donald Trump is threatening that he may decertify Colombia as a partner in the war against drugs unless the South American nation reverses a record surge in cocaine production. The shock rebuke for Washington's staunchest ally in Latin America came...
https://apnews.com/97204218da954627a09e1b601799330c	ESPN says it accepts Hill's apology for Trump tweets	Sep 14, 2017 ... NEW YORK (AP) ESPN says it has accepted the apology of its SportsCenter host Jemele Hill for tweeting this week that President Donald Trump was a white supremacist and bigot. The network and Hill delivered statements shortly before midnight, hours after White House press secretary Sarah...
https://www.apnews.com/a2023bd145c14291949bfc121997eb77	White House: ESPN could justify firing Hill for Trump tweets	Sep 14, 2017 ... BRISTOL, Conn. (AP) White House press secretary Sarah Huckabee Sanders said Wednesday that sports anchor Jemele Hill could justifiably be fired from ESPN for tweets calling President Donald Trump a white supremacist and a bigot. I think that's one of the more outrageous comments that...
https://apnews.com/f2bae05c0bef4816a8cad64da6a18855	Trump dispenses hoagies, handshakes in hurricane zone	Sep 14, 2017 ... NAPLES, Fla. (AP) President Donald Trump doled out hoagies and handshakes in the sweltering Florida heat on Thursday as he took a firsthand tour of Irma's devastation and liberally dispensed congratulatory words about the federal and state recovery effort. Trump, who was in and out of the state in...
https://www.apnews.com/01ec89ceb9224443880acd4213ef6c73	Defense chief says US must keep all 3 parts of nuclear force	Sep 13, 2017 ... Some argue that ground-based missiles may no longer be necessary to America's policy of deterrence, and the Trump administration has been reviewing the military's nuclear posture. Mattis has called the submarine-based component sacrosanct and has said it is necessary to retain the ability to fire...
https://www.apnews.com/b5d41089f5c249f38c83ef137e20ad0c	Trump meeting with Malaysian prime minister under scrutiny	Sep 12, 2017 ... WASHINGTON (AP) President Donald Trump praised Malaysian Prime Minister Najib Razak for his country's financial investments in U.S. companies during a meeting Tuesday at the Whi.
https://www.apnews.com/6823f733327b439782d581fa44ba35bb	Evolving Trump: From business celeb on 9/11 to stern leader	Sep 11, 2017 ... WASHINGTON (AP) In the 16 years since the Sept. 11 terror attacks, Donald Trump has evolved from a celebrity developer whose first public thoughts were about Manhattan's suddenly altered skyline to the combative commander in chief who warned savage killers on Monday there is no dark corner...
https://www.apnews.com/1e4fbad99b7a4798b68cd900aef040e7	Trump demands ESPN apologize for anchor's tweets	Sep 15, 2017 ... FILE - This is a Feb. 3, 2017, file photo showing Jemele Hill attending ESPN: The Party 2017 in Houston, Texas. ESPN says it has accepted the apology of its Sportscenter host Jemele Hill for tweeting earlier this week that President Donald Trump was a white supremacist and bigot. (Photo by John...
