Link	Title	Snippet
https://www.apnews.com/f955b6ff8b854246a95928da4174c156	Pentagon says Trump ordered Washington military parade	Feb 7, 2018 ... WASHINGTON (AP) President Donald Trump has asked the Pentagon to plan a grand parade of the U.S. armed forces in Washington this year to celebrate military strength, officials said Tuesday. The Washington Post, which was first to report the plan, said Trump wants an elaborate parade this year...
https://apnews.com/cd69c01a82554a9cbc5bf0c74bf7f10a/On-Trump's-desk:-Dems'-classified-memo-on-Russia-probe	On Trump's desk: Dems' classified memo on Russia probe	Feb 7, 2018 ... WASHINGTON (AP) President Donald Trump met with a top Justice Department official Tuesday to review a classified Democratic memo on the Russia investigation, less than a week after he brushed aside objections from the same agency over releasing a Republican account. The dueling memos...
https://www.apnews.com/7f2bfe8daa064229bd8f9628bd9a21dc	Trump proposes reduction of drug costs under Medicare	Feb 9, 2018 ... WASHINGTON (AP) President Donald Trump will propose lowering prescription drug costs for Medicare beneficiaries by allowing them to share in rebates that drug companies pay to insurers and middlemen, an administration official said. A senior administration official outlined the plan Thursday on...
https://www.apnews.com/83d1ad1a32564367a8cf3b59ccffbfc8/Why-Trump-has-little-influence-on-rising-or-falling-stocks	Why Trump has little influence on rising or falling stocks	Feb 6, 2018 ... WASHINGTON (AP) For months, President Donald Trump boasted about having steered the U.S. stock markets to record high after record high. What a difference a few da.
https://www.apnews.com/78de3b290d7a47f9a6630de42bcf51a6	Trump's son endorses George P Bush's Texas re-election bid	Feb 6, 2018 ... AUSTIN, Texas (AP) Donald Trump Jr. has endorsed George P. Bush's re- election bid for Texas land commissioner, repaying Bush for breaking with his powerful political family and supporting Donald Trump's 2016 presidential bid. The president's oldest son tweeted Tuesday that Texas conservatives...
https://www.apnews.com/a5ad27a25a9c4110b36a85b490456128	Declassify? House Dems vote to air their Russia-probe memo	Feb 6, 2018 ... WASHINGTON (AP) The House intelligence committee's probe of Russian interference in the 2016 election spun further into charges and counter-charges among angry U.S. lawmakers and President Donald Trump Monday as the panel voted to release a second classified memo about whether the FBI...
https://apnews.com/7c0321d76213460fb51d4caa91d663c2	Trump flirts with flashy military parade long eschewed by US	Feb 7, 2018 ... WASHINGTON (AP) For generations, as America's authoritarian rivals strutted their tanks, troops and jets through main thoroughfares in dramatic displays of strength, the United States watched from afar, but did not emulate. Widely accepted as the world's mightiest, the U.S. military has no tradition of...
https://www.apnews.com/defb4bc4abd94e048d601d50f2d95c1f/Trump-aide:-Some-immigrants-'too-lazy'-to-sign-up-for-DACA	Trump aide: Some immigrants 'too lazy' to sign up for DACA	Feb 7, 2018 ... WASHINGTON (AP) Some immigrants may have been too afraid or too lazy to sign up for the Obama-era program that offers protection from deportation, White House chief of staff John Kelly said Tuesday as he defended President Donald Trump's proposal on the divisive issue. Kelly discounted the...
https://apnews.com/3a7d57784b3d40e58ae3e6eb88e37387	As stocks plunge, Trump hits Dems for non-support on economy	Feb 5, 2018 ... BLUE ASH, Ohio (AP) President Donald Trump accused congressional Democrats on Monday of being un-American and perhaps even treasonous for refusing to cheer positive economic news during his State of the Union address. As he spoke, the stock market was plunging toward its largest...
https://apnews.com/43033e7cb9974faf879b51251c3a0d07	$25M deal over Trump University fraud lawsuits moves forward	Feb 6, 2018 ... SAN FRANCISCO (AP) A federal appeals court on Tuesday upheld an agreement requiring President Donald Trump to pay $25 million to settle lawsuits accusing his now-defunct Trump University of fraud. The 9th U.S. Circuit Court of Appeals rejected an effort by student Sherri Simpson to opt out of the...
